case_id,query,test_type,expected_intent,domain,difficulty,design_logic,tags,context,group_id,step
SYN-f60ebd16,需要道路救援怎么操作,SYN,紧急救援,安全辅助,2,操作流程咨询式提问,['流程咨询'],,,
SYN-1e2998f4,刹车好像不太灵了,SYN,故障预警,安全辅助,2,功能失效的通俗表达,['功能失效'],,,
SYN-fec4534d,油耗数据正常吗最近,SYN,驾驶分析,安全辅助,2,参数正常性逆向提问,['逆向查询'],,,
SYN-e41defde,防盗系统是不是启动了,SYN,防盗警报,安全辅助,2,系统状态确认请求,['状态确认'],,,
SYN-afd50b9c,切到防护模式要多久,SYN,安全模式切换,安全辅助,2,时间维度的模式切换咨询,['时间关注'],,,
SYN-597b9953,发生碰撞自动求救了吗,SYN,紧急救援,安全辅助,2,事故后自动响应确认,['响应确认'],,,
SYN-97e3d8c8,电池电量掉得特别快,SYN,故障预警,安全辅助,2,性能衰减现象描述,['性能衰减'],,,
SYN-c2761b4e,转弯太快会被记录吗,SYN,驾驶分析,安全辅助,2,驾驶行为监测确认,['监测确认'],,,
SYN-b24bf1dc,警报响个不停怎么回事,SYN,防盗警报,安全辅助,2,异常告警现象描述,['告警现象'],,,
SYN-6eabb717,安全模式能手动关吗,SYN,安全模式切换,安全辅助,2,操作权限确认提问,['权限咨询'],,,
SYN-3427adc9,帮我呼叫交通警察,SYN,紧急救援,安全辅助,2,特定救援对象指定,['对象指定'],,,
SYN-8487be49,ABS灯突然亮了咋回事,SYN,故障预警,安全辅助,2,具体故障灯标识说明,['故障灯识别'],,,
SYN-f8e3a529,平均车速是不是偏高了,SYN,驾驶分析,安全辅助,2,统计值评估提问,['统计评估'],,,
SYN-09594fc0,检测到钥匙不在车内,SYN,防盗警报,安全辅助,2,钥匙状态异常场景,['钥匙状态'],,,
SYN-83743c74,防护模式有哪些功能,SYN,安全模式切换,安全辅助,2,模式功能咨询,['功能咨询'],,,
SYN-82586ab7,有紧急医疗需求,SYN,紧急救援,安全辅助,2,简化的医疗求助表达,['简略表达'],,,
SYN-c537a536,发动机抖得厉害要处理吗,SYN,故障预警,安全辅助,2,体感描述的故障现象,['体感描述'],,,
SYN-af090792,夜间驾驶评分怎么样,SYN,驾驶分析,安全辅助,2,时段限定的分析需求,['时段限定'],,,
SYN-6ed4639f,非法启动怎么预防,SYN,防盗警报,安全辅助,2,预防措施咨询,['预防咨询'],,,
SYN-7f54068f,把安全防护调到最高,SYN,安全模式切换,安全辅助,2,调节级别的操作表达,['级别调节'],,,
SYN-dd20b391,车祸自动报警生效了吗,SYN,紧急救援,安全辅助,2,自动功能生效确认,['功能确认'],,,
SYN-e07fe2a4,胎压监测显示异常了,SYN,故障预警,安全辅助,2,系统提示信息复述,['系统提示'],,,
SYN-b6fcffd1,急转弯次数有没有超标,SYN,驾驶分析,安全辅助,2,标准对比式提问,['标准对比'],,,
SYN-fa09bf0a,车门未锁警报怎么解除,SYN,防盗警报,安全辅助,2,状态解除操作咨询,['解除咨询'],,,
SYN-f2f194e3,安全模式耗电吗,SYN,安全模式切换,安全辅助,2,模式副作用关注点,['副作用关注'],,,
SYN-b8a45e97,需要联系道路救援,SYN,紧急救援,安全辅助,2,服务类型明确指定,['服务指定'],,,
SYN-b12d3829,冷却液不足提示了,SYN,故障预警,安全辅助,2,消耗品缺失预警,['消耗品预警'],,,
SYN-95f65061,上周高速驾驶时长多少,SYN,驾驶分析,安全辅助,2,路况维度的统计分析,['路况统计'],,,
SYN-ca4ad2db,非法开锁记录能查吗,SYN,防盗警报,安全辅助,2,历史记录查询需求,['记录查询'],,,
SYN-1d4f73ac,怎样退出防护模式,SYN,安全模式切换,安全辅助,2,退出流程咨询,['退出咨询'],,,
SYN-f047dfa1,气囊弹出了快帮忙,SYN,紧急救援,安全辅助,2,安全装置触发关联,['装置关联'],,,
SYN-eb4e1eda,变速箱有顿挫感,SYN,故障预警,安全辅助,2,驾驶体验异常描述,['体验描述'],,,
SYN-8c320c5c,平均刹车距离偏长吗,SYN,驾驶分析,安全辅助,2,技术参数分析,['参数分析'],,,
SYN-5644148b,震动警报灵敏度调高点,SYN,防盗警报,安全辅助,2,参数调整请求,['参数调整'],,,
SYN-bef9c45f,安全模式影响导航吗,SYN,安全模式切换,安全辅助,2,功能影响咨询,['影响咨询'],,,
SYN-d09d5b8e,呼叫112紧急电话,SYN,紧急救援,安全辅助,2,特定紧急号码呼叫,['号码指定'],,,
SYN-6946b4dd,机油压力过低警告,SYN,故障预警,安全辅助,2,专业保养指标预警,['保养指标'],,,
SYN-0a8110b3,连续驾驶时间提醒,SYN,驾驶分析,安全辅助,2,疲劳驾驶相关监测,['疲劳监测'],,,
SYN-4e7321fd,防盗摄像头启动没,SYN,防盗警报,安全辅助,2,硬件设备状态确认,['硬件状态'],,,
SYN-138ab95c,防护模式什么时候自动开,SYN,安全模式切换,安全辅助,2,自动触发条件咨询,['触发条件'],,,
SYN-de810ae4,事故后自动求救失败,SYN,紧急救援,安全辅助,2,功能失效场景模拟,['失效场景'],,,
SYN-c669da21,胎温过高怎么处理,SYN,故障预警,安全辅助,2,故障处理咨询,['处理咨询'],,,
SYN-18765660,变道不打灯扣分吗,SYN,驾驶分析,安全辅助,2,驾驶规范评分规则,['规则咨询'],,,
NOISE-0cc673f3,呃，我的车好像出事了能不能帮忙呼救,NOISE,紧急救援,安全辅助,2,句首加入犹豫语气词，保持紧急语义,['口头停顿'],,,
NOISE-9685e4b6,然后那个刹车有点软怎么回事嘛,NOISE,故障预警,安全辅助,2,中间插入冗余连接词和语气词,['冗余词'],,,
NOISE-bc7df675,刚才急转弯时候吧，系统有提示吗,NOISE,驾驶分析,安全辅助,2,句中加入语气词分割语句,['口头停顿'],,,
NOISE-8a743f96,是不是有人碰我的车啦快看看,NOISE,防盗警报,安全辅助,2,句尾添加语气助词强化疑问,['语气助词'],,,
NOISE-9a99a3a6,切到安全模式那个现在行不行,NOISE,安全模式切换,安全辅助,2,句中插入指示代词制造冗余,['冗余词'],,,
NOISE-6ae0745c,这边需要道路救援能快点吗呃,NOISE,紧急救援,安全辅助,2,句尾追加犹豫词维持语义,['句尾噪声'],,,
NOISE-083fda3b,发动机灯闪了然后怎么办啊,NOISE,故障预警,安全辅助,2,用时间顺序词增加冗余,['时间冗余'],,,
NOISE-c5bd165a,今天开车是不是太猛了你说,NOISE,驾驶分析,安全辅助,2,句尾追加确认词保持疑问,['确认词'],,,
NOISE-b1fd4961,警报响个不停咋回事嘛,NOISE,防盗警报,安全辅助,2,方言词+语气词组合干扰,['方言干扰'],,,
NOISE-03f8ada3,切安全模式那个费电不,NOISE,安全模式切换,安全辅助,2,插入无关功能询问制造干扰,['功能干扰'],,,
NOISE-b9321351,帮我打电话给救援那边啊,NOISE,紧急救援,安全辅助,2,模糊指示词增加理解难度,['模糊指示'],,,
NOISE-3210601e,胎压好像那个不太对劲,NOISE,故障预警,安全辅助,2,插入模糊量词模拟口语化,['模糊量词'],,,
NOISE-f06e0dce,昨天急刹车次数多吗,NOISE,驾驶分析,安全辅助,2,时间状语前置制造正常干扰,['时间状语'],,,
NOISE-b0c1c12e,车门是不是被撬过啦,NOISE,防盗警报,安全辅助,2,语气助词强化完成时态,['时态干扰'],,,
NOISE-69eb7bec,现在切安全模式会不会麻烦,NOISE,安全模式切换,安全辅助,2,追加操作难易度询问,['操作干扰'],,,
NOISE-af1eb95a,呃这里撞车了需要帮助,NOISE,紧急救援,安全辅助,2,句首迟疑词+地点冗余,['地点冗余'],,,
NOISE-9ee9209c,仪表盘显示那个感叹号,NOISE,故障预警,安全辅助,2,插入指示词模拟用户迟疑,['视觉描述'],,,
NOISE-86f736ea,帮我看看上周驾驶评分,NOISE,驾驶分析,安全辅助,2,时间范围扩大制造干扰,['时间范围'],,,
NOISE-e08eb773,刚才警报为啥响啊,NOISE,防盗警报,安全辅助,2,时间状语+口语化疑问,['时间状语'],,,
NOISE-85920c90,切换安全驾驶模式嘛,NOISE,安全模式切换,安全辅助,2,句尾语气词弱化指令,['语气弱化'],,,
NOISE-23ba81ad,帮我联系最近的救援点,NOISE,紧急救援,安全辅助,2,标准请求加入方位冗余,['方位冗余'],,,
NOISE-67694655,发动机声音怪怪的咋办,NOISE,故障预警,安全辅助,2,叠词+方言疑问组合,['叠词干扰'],,,
NOISE-780bdf83,这次行程急加速多不多,NOISE,驾驶分析,安全辅助,2,量词重复强调查询重点,['量词重复'],,,
NOISE-cd8f07ef,防盗系统是不是有问题,NOISE,防盗警报,安全辅助,2,完整功能名称反问,['功能反问'],,,
NOISE-92c03086,现在能开安全模式吗,NOISE,安全模式切换,安全辅助,2,典型模式切换请求句式,[],,,
NOISE-d347b882,这边需要救护车快来,NOISE,紧急救援,安全辅助,2,模糊地点指示+紧急催促,['紧急催促'],,,
NOISE-ff7c2531,水温报警灯亮了然后呢,NOISE,故障预警,安全辅助,2,接续词引导后续操作询问,['接续词'],,,
NOISE-cb7f086d,上周的驾驶报告生成没,NOISE,驾驶分析,安全辅助,2,完成时态+时间限定,['时态干扰'],,,
NOISE-26d81692,有人动车吗怎么有警报,NOISE,防盗警报,安全辅助,2,因果连词连接疑问,['因果连接'],,,
NOISE-434b18e5,安全模式现在开着没,NOISE,安全模式切换,安全辅助,2,状态确认型疑问句式,['状态确认'],,,
NOISE-96167ac5,那个...车撞树了要救援,NOISE,紧急救援,安全辅助,2,口头停顿模拟紧张场景,['紧张停顿'],,,
NOISE-83bb0bb1,ABS灯闪是什么情况,NOISE,故障预警,安全辅助,2,专业术语缩写+口语疑问,['术语干扰'],,,
SLANG-804fed7f,车子好像要挂了咋整啊,SLANG,故障预警,安全辅助,2,检测到用户使用网络流行词表达车辆异常状态,"['故障预警', '俚语']",,,
SLANG-3df01008,救命啊车冒烟了,SLANG,紧急救援,安全辅助,2,紧急情况下的口语化呼救表达,"['紧急救援', '语气词']",,,
SLANG-fa1beb81,发动机响得跟拖拉机似的,SLANG,故障预警,安全辅助,2,俚语比喻描述机械故障,"['故障预警', '比喻']",,,
SLANG-6d327325,我这急刹是不是有点多,SLANG,驾驶分析,安全辅助,2,口语化询问驾驶行为数据,"['驾驶分析', '口头禅']",,,
SLANG-2c58c20c,车门没关严实吧,SLANG,防盗警报,安全辅助,2,北方方言表达安全检查需求,"['防盗警报', '方言']",,,
SLANG-dc5960b4,切到安全模式呗,SLANG,安全模式切换,安全辅助,2,语气词辅助的功能切换请求,"['安全模式', '语气词']",,,
SLANG-27524b05,底盘咯噔响咋回事,SLANG,故障预警,安全辅助,2,拟声词描述机械故障现象,"['故障预警', '拟声词']",,,
SLANG-d1fda1f5,车钥匙落里头了,SLANG,防盗警报,安全辅助,2,方言表达防盗场景需求,"['防盗警报', '省略语']",,,
SLANG-d6200de4,这油耗高得离谱啊,SLANG,驾驶分析,安全辅助,2,夸张语气询问能耗数据,"['驾驶分析', '夸张']",,,
SLANG-5f46930d,快打双闪别愣着,SLANG,安全模式切换,安全辅助,2,紧急情况下的指令性口语,"['安全模式', '祈使句']",,,
SLANG-57f3c249,方向盘咋这么轴,SLANG,故障预警,安全辅助,2,方言词汇描述操控异常,"['故障预警', '方言']",,,
SLANG-ff746cc3,车屁股被人怼了,SLANG,紧急救援,安全辅助,2,俚语描述碰撞事故场景,"['紧急救援', '俚语']",,,
SLANG-33f7594e,刹车片该换了吧,SLANG,故障预警,安全辅助,2,疑问语气词表达维护需求,"['故障预警', '语气词']",,,
SLANG-68abe057,刚才急转弯危险不,SLANG,驾驶分析,安全辅助,2,口语化询问驾驶行为评估,"['驾驶分析', '省略语']",,,
SLANG-80591c16,车窗让人砸了卧槽,SLANG,防盗警报,安全辅助,2,俚语表达突发盗窃事件,"['防盗警报', '粗话']",,,
SLANG-99f9a0bd,开个儿童锁赶紧的,SLANG,安全模式切换,安全辅助,2,催促式口语表达模式切换,"['安全模式', '祈使句']",,,
SLANG-e0ee7222,发动机灯闪得心慌,SLANG,故障预警,安全辅助,2,情绪化表达故障警示需求,"['故障预警', '情绪词']",,,
SLANG-b5512c46,车子抽风似的抖,SLANG,故障预警,安全辅助,2,拟人化描述车辆异常状态,"['故障预警', '拟人']",,,
SLANG-cc75444c,这车咋老跑偏呢,SLANG,故障预警,安全辅助,2,东北方言表达方向异常,"['故障预警', '方言']",,,
SLANG-1c38628a,帮我报个警快点的,SLANG,紧急救援,安全辅助,2,催促式紧急求助表达,"['紧急救援', '祈使句']",,,
SLANG-409cd759,平均车速多少来着,SLANG,驾驶分析,安全辅助,2,口语化询问行驶统计数据,"['驾驶分析', '口头禅']",,,
SLANG-2f01ea30,车震得厉害咋回事,SLANG,故障预警,安全辅助,2,俚语描述异常震动现象,"['故障预警', '双关语']",,,
SLANG-635d4afb,后备箱被人撬了吧,SLANG,防盗警报,安全辅助,2,推测语气表达盗窃怀疑,"['防盗警报', '推测']",,,
SLANG-f20f5c7b,这周急加速几次啊,SLANG,驾驶分析,安全辅助,2,口语化查询驾驶行为统计,"['驾驶分析', '量化']",,,
SLANG-c3e4302f,切夜间模式护眼啊,SLANG,安全模式切换,安全辅助,2,功能诉求结合健康需求表达,"['安全模式', '功能组合']",,,
SLANG-0763e517,方向盘咋这么贼呢,SLANG,故障预警,安全辅助,2,方言词汇描述操控异常,"['故障预警', '方言']",,,
SLANG-4aff1d6b,胎压是不是掉链子,SLANG,故障预警,安全辅助,2,俚语表达轮胎异常检测需求,"['故障预警', '俚语']",,,
SLANG-fe1efd03,刚才差点追尾吓死,SLANG,驾驶分析,安全辅助,2,情绪化描述危险驾驶场景,"['驾驶分析', '情绪词']",,,
SLANG-fc677dea,车里有动静不对劲,SLANG,防盗警报,安全辅助,2,模糊描述触发防盗检测需求,"['防盗警报', '模糊表达']",,,
SLANG-6ac67f2d,雨刮抽风似的乱摆,SLANG,故障预警,安全辅助,2,拟人化描述设备故障现象,"['故障预警', '拟人']",,,
SLANG-f2423f25,那个啥，车胎好像瘪了,SLANG,故障预警,安全辅助,2,口语中的思维停顿表达故障,"['故障预警', '口头停顿']",,,
SLANG-2a05d481,帮我call道路救援啊,SLANG,紧急救援,安全辅助,2,中英文混杂的紧急求助表达,"['紧急救援', '混合语']",,,
DIALECT-ae887ec6,快打救援电话！车子冒烟了,DIALECT,紧急救援,安全辅助,2,紧急场景下使用感叹句式强化紧迫感,['方言感叹词'],,,
DIALECT-fe83e2a5,底盘咋个咯噔响啊,DIALECT,故障预警,安全辅助,2,'咋个'替代'怎么'体现西南方言特征,[],,,
DIALECT-6c5e981d,我这急刹次数多不,DIALECT,驾驶分析,安全辅助,2,'多不'替代'多吗'呈现北方口语习惯,[],,,
DIALECT-693d61de,车锁被人撬了咋整,DIALECT,防盗警报,安全辅助,2,'咋整'展现东北方言疑问句式,[],,,
DIALECT-2ea1e03b,切安全模式嘛现在,DIALECT,安全模式切换,安全辅助,2,'嘛'字体现南方方言语气词使用,[],,,
DIALECT-b8ce8ce9,救命啊车轱辘没气了,DIALECT,紧急救援,安全辅助,2,'车轱辘'替代'轮胎'增强口语化,[],,,
DIALECT-22c1bce7,发动机动静不对劲儿,DIALECT,故障预警,安全辅助,2,'动静'+儿化音体现北方方言,[],,,
DIALECT-601e35ad,刚才拐弯速度要得不,DIALECT,驾驶分析,安全辅助,2,'要得不'使用西南方言疑问句式,[],,,
DIALECT-f54e952f,警报响了咋关掉它,DIALECT,防盗警报,安全辅助,2,'咋'替代'怎么'缩短表达,[],,,
DIALECT-f34e7c96,开起安全模式噻,DIALECT,安全模式切换,安全辅助,2,'噻'字体现四川方言祈使语气,[],,,
DIALECT-79b75be0,出大事了快来帮帮我,DIALECT,紧急救援,安全辅助,2,'出大事了'强化危机感的口语表达,[],,,
DIALECT-87f27c8a,刹车片是不是磨完了,DIALECT,故障预警,安全辅助,2,'磨完了'替代'磨损严重'的口语化,[],,,
DIALECT-75df0ba4,今儿个驾驶评分咋样,DIALECT,驾驶分析,安全辅助,2,'今儿个'展现北京方言时间表达,[],,,
DIALECT-05bf8f74,车门被撬了报警没得,DIALECT,防盗警报,安全辅助,2,'没得'使用西南方言否定句式,[],,,
DIALECT-c5768eb8,给切到安全模式嘛,DIALECT,安全模式切换,安全辅助,2,'给'字体现云南方言使役语气,[],,,
DIALECT-5c01bb30,快来人啊撞树上了,DIALECT,紧急救援,安全辅助,2,'快来人啊'体现紧急求助的方言表达,[],,,
DIALECT-b14df8d0,机油灯咋一直闪呢,DIALECT,故障预警,安全辅助,2,'咋'替代'为什么'缩短疑问句式,[],,,
DIALECT-637380b9,刚才超速被拍了没,DIALECT,驾驶分析,安全辅助,2,'被拍了'替代'被记录'的口语化,[],,,
DIALECT-d5d476d5,车钥匙丢求了快锁,DIALECT,防盗警报,安全辅助,2,'丢求了'体现西北方言完成态,[],,,
DIALECT-ef37d264,安全模式给能打开,DIALECT,安全模式切换,安全辅助,2,'给能'展现云南方言疑问句式,[],,,
DIALECT-e9b6f1b3,刹车失灵了快想法子,DIALECT,紧急救援,安全辅助,2,'想法子'替代'想办法'的口语变体,[],,,
DIALECT-1f7a88a2,排气管子冒黑烟咋办,DIALECT,故障预警,安全辅助,2,'子'字尾体现北方方言特征,[],,,
DIALECT-60ca6cec,急转弯时候稳当不,DIALECT,驾驶分析,安全辅助,2,'稳当不'展现方言疑问词组合,[],,,
DIALECT-5bbbc671,警报器叫唤个不停,DIALECT,防盗警报,安全辅助,2,'叫唤'替代'响'的口语化表达,[],,,
DIALECT-9107a385,把安全模式启动哈,DIALECT,安全模式切换,安全辅助,2,'哈'字体现湖北方言尝试语气,[],,,
DIALECT-f2d2fb22,车掉沟里了咋救援,DIALECT,紧急救援,安全辅助,2,'咋'替代'如何'的口语化处理,[],,,
DIALECT-c42f332b,方向盘咋个有点抖,DIALECT,故障预警,安全辅助,2,'咋个'体现西南方言疑问词,[],,,
DIALECT-0ac30e40,这趟油耗高是不高,DIALECT,驾驶分析,安全辅助,2,'是不'构成方言疑问句式,[],,,
DIALECT-00975768,后备箱被撬过没有,DIALECT,防盗警报,安全辅助,2,'过没有'体现北方方言完成时态,[],,,
DIALECT-5cdfc66a,安全模式开开了没,DIALECT,安全模式切换,安全辅助,2,'开开了'叠用动词体现口语特征,[],,,
DIALECT-53aed882,刹车油漏完了咋弄,DIALECT,故障预警,安全辅助,2,'咋弄'展现中原方言处理方式询问,[],,,
DIALECT-a495c1ec,刚才刹闸是不是太急,DIALECT,驾驶分析,安全辅助,2,'刹闸'替代'刹车'的口语变体,[],,,
TYPO-37b82370,帮我联落紧急旧元,TYPO,紧急救援,安全辅助,2,'联络'写成'联落'，'救援'误作'旧元',['同音替换'],,,
TYPO-5ea01a26,发动机故章灯亮了,TYPO,故障预警,安全辅助,2,'故障'写成'故章',['形近字'],,,
TYPO-4e5b4a96,开启安全 模式,TYPO,安全模式切换,安全辅助,2,'安全模式'中间误加空格,['空格干扰'],,,
TYPO-969c3b9b,最近的修车厂那里,TYPO,紧急救援,安全辅助,2,'修车厂'隐含道路救援需求,['场景关联'],,,
TYPO-fdd521f5,刹車系统示警,TYPO,故障预警,安全辅助,2,'刹车'繁简混用，'示警'替代'预警',['繁简混合'],,,
TYPO-78fba718,车胎好像没汽了,TYPO,故障预警,安全辅助,2,'气'写成'汽',['同音字'],,,
TYPO-44db4661,如何切换安权模式,TYPO,安全模式切换,安全辅助,2,'安全'写成'安权',['形近字'],,,
TYPO-481ce3a6,防盗警报 响了,TYPO,防盗警报,安全辅助,2,'警报'后误加空格,['空格干扰'],,,
TYPO-04dba00d,驾驶习惯报告,TYPO,驾驶分析,安全辅助,2,'习惯'写成'习惯'的拆分写法,['分写错误'],,,
TYPO-3355c2a7,发送SOS定未信息,TYPO,紧急救援,安全辅助,2,'定位'写成'定未',['形近字'],,,
TYPO-6f1fb0dd,引擎温渡过高,TYPO,故障预警,安全辅助,2,'温度'写成'温渡',['同音字'],,,
TYPO-7d0149be,安全摸式怎么开,TYPO,安全模式切换,安全辅助,2,'模式'写成'摸式',['形近字'],,,
TYPO-836dc601,异常震动提 醒,TYPO,故障预警,安全辅助,2,'提醒'中间误加空格,['空格干扰'],,,
TYPO-ed004a04,帮我联系紧及救援,TYPO,紧急救援,安全辅助,2,'紧急'写成'紧及',['同音字'],,,
TYPO-7f473789,防盗警抱启动,TYPO,防盗警报,安全辅助,2,'警报'写成'警抱',['同音字'],,,
TYPO-aa75ce65,急刹車次数统计,TYPO,驾驶分析,安全辅助,2,'刹车'繁简混用,['繁简混合'],,,
TYPO-0d7ea474,车辆偏移警世,TYPO,故障预警,安全辅助,2,'警示'写成'警世',['同音字'],,,
TYPO-87d3814e,安全 驾驶评分,TYPO,驾驶分析,安全辅助,2,'安全驾驶'中间误加空格,['空格干扰'],,,
TYPO-075821d7,车门未关经告,TYPO,防盗警报,安全辅助,2,'警告'写成'经告',['形近字'],,,
TYPO-8d7f0cf7,切换到儿童锁,TYPO,安全模式切换,安全辅助,2,'儿童锁'隐含安全模式切换,['场景关联'],,,
TYPO-3469c492,碰撞预井系统,TYPO,故障预警,安全辅助,2,'预警'写成'预井',['形近字'],,,
TYPO-bb563511,紧急求援电话,TYPO,紧急救援,安全辅助,2,'救援'写成'求援',['同义词替换'],,,
TYPO-7f180c06,蓄电池电量预敬,TYPO,故障预警,安全辅助,2,'预警'写成'预敬',['同音字'],,,
TYPO-35be31ee,安全驾驶分西,TYPO,驾驶分析,安全辅助,2,'分析'写成'分西',['同音字'],,,
TYPO-f067cb99,车辆非法移动,TYPO,防盗警报,安全辅助,2,隐含防盗警报场景,['场景关联'],,,
TYPO-2ab55b21,胎压过高提行,TYPO,故障预警,安全辅助,2,'提醒'写成'提行',['形近字'],,,
TYPO-85be07c6,紧急联路失败,TYPO,紧急救援,安全辅助,2,'联络'写成'联路',['同音字'],,,
TYPO-9d4bf1af,最近驾驶行为分息,TYPO,驾驶分析,安全辅助,2,'分析'写成'分息',['同音字'],,,
TYPO-0b3b0a85,安全模式切挽,TYPO,安全模式切换,安全辅助,2,'切换'写成'切挽',['形近字'],,,
TYPO-c4c6e73c,防盗系统告警,TYPO,防盗警报,安全辅助,2,'警报'用'告警'表达,['同义词替换'],,,
TYPO-bc256039,架驶行为报告,TYPO,驾驶分析,安全辅助,2,'驾驶'写成'架驶',['同音字'],,,
TYPO-1eff7ab4,自动紧急拨号,TYPO,紧急救援,安全辅助,2,隐含紧急呼叫功能,['场景关联'],,,
CTX-d0163ea1,灵敏度调低点,CTX,安全模式切换,安全辅助,2,续接前文关于安全模式灵敏度的参数调整,['参数调整'],"{'last_intent': '安全模式切换', 'params': {'action': '开启'}}",,
CTX-37f396a1,刚才那个模式关了吧,CTX,安全模式切换,安全辅助,2,用'那个模式'指代前文设置的安全模式,[],"{'last_intent': '安全模式切换', 'params': {'action': '开启'}}",,
CTX-b453eacd,帮我呼救下,CTX,紧急救援,安全辅助,2,续接前文未完成的紧急呼叫请求,['动作延续'],"{'last_intent': '紧急救援', 'params': {'status': '准备中'}}",,
CTX-2d690d85,分析下刚才的急刹,CTX,驾驶分析,安全辅助,2,用'刚才'指代前文讨论的驾驶行为,[],"{'last_intent': '驾驶分析', 'params': {'type': '综合评分'}}",,
CTX-28e1e5b5,胎压好像有问题,CTX,故障预警,安全辅助,2,补充前文未具体说明的故障类型,[],"{'last_intent': '故障预警', 'params': {'status': '异常'}}",,
CTX-1724f334,调成中等警戒级别,CTX,防盗警报,安全辅助,2,在已开启防盗警报后调整参数,[],"{'last_intent': '防盗警报', 'params': {'action': '开启'}}",,
CTX-b9a6905c,上次说的那个警报,CTX,防盗警报,安全辅助,2,用'上次'指代历史对话中的警报设置,[],"{'last_intent': '防盗警报', 'params': {'action': '查询'}}",,
CTX-99cc5c0a,再检查下发动机,CTX,故障预警,安全辅助,2,续接前文未完成的故障检测指令,[],"{'last_intent': '故障预警', 'params': {'type': '初步扫描'}}",,
CTX-c6e325ee,这个路段需要加强防护,CTX,安全模式切换,安全辅助,2,根据前文驾驶分析结果调整安全级别,[],"{'last_intent': '驾驶分析', 'params': {'road_condition': '复杂'}}",,
CTX-36279b73,刚才的评分准吗,CTX,驾驶分析,安全辅助,2,用'评分'指代前文生成的驾驶分析报告,[],"{'last_intent': '驾驶分析', 'params': {'type': '综合评分'}}",,
CTX-992b5ee7,关闭所有安全限制,CTX,安全模式切换,安全辅助,2,在已开启多个安全功能后批量操作,[],"{'last_intent': '安全模式切换', 'params': {'level': '最高'}}",,
CTX-dd00ae48,紧急情况！立即！,CTX,紧急救援,安全辅助,2,补充前文未完成的紧急指令语气强化,[],"{'last_intent': '紧急救援', 'params': {'confirm': '未响应'}}",,
CTX-2fa90130,调回到默认设置,CTX,安全模式切换,安全辅助,2,在多次参数调整后恢复初始状态,[],"{'last_intent': '安全模式切换', 'params': {'level': '自定义'}}",,
CTX-e217c849,查下刹车系统,CTX,故障预警,安全辅助,2,细化前文整体故障检测的具体模块,[],"{'last_intent': '故障预警', 'params': {'type': '全车扫描'}}",,
CTX-f7462532,刚才的提醒太频繁,CTX,驾驶分析,安全辅助,2,针对前文发出的驾驶行为警告进行反馈,[],"{'last_intent': '驾驶分析', 'params': {'warning_count': 5}}",,
CTX-7ce84b20,把警报声关小些,CTX,防盗警报,安全辅助,2,在已触发警报后调整音量参数,[],"{'last_intent': '防盗警报', 'params': {'status': '触发中'}}",,
CTX-badeb516,重新评估下路况,CTX,驾驶分析,安全辅助,2,续接前文导航系统的路况分析请求,[],"{'last_intent': '驾驶分析', 'params': {'road_type': '高速公路'}}",,
CTX-12f5dd1e,之前的那个故障码,CTX,故障预警,安全辅助,2,用'那个'指代历史对话中提及的特定故障,[],"{'last_intent': '故障预警', 'params': {'code': 'P0171'}}",,
CTX-2c1b632e,救援什么时候到,CTX,紧急救援,安全辅助,2,续接已发送的紧急呼叫请求进行状态追问,[],"{'last_intent': '紧急救援', 'params': {'status': '已派出'}}",,
CTX-941451bd,记录刚才的异常,CTX,驾驶分析,安全辅助,2,针对实时驾驶事件进行数据保存请求,[],"{'last_intent': '驾驶分析', 'params': {'event': '急转弯'}}",,
CTX-c4a7468f,开启夜间防护,CTX,安全模式切换,安全辅助,2,根据前文讨论的时间段调整安全策略,[],"{'last_intent': '安全模式切换', 'params': {'time': '22:00'}}",,
CTX-a962d47a,振动检测太敏感了,CTX,防盗警报,安全辅助,2,反馈前文设置的防盗灵敏度参数问题,[],"{'last_intent': '防盗警报', 'params': {'sensitivity': '高'}}",,
CTX-7bd94c3c,联系最近的医院,CTX,紧急救援,安全辅助,2,在紧急救援流程中补充医疗资源请求,[],"{'last_intent': '紧急救援', 'params': {'type': '医疗支援'}}",,
CTX-4358a9bf,上个月的驾驶报告,CTX,驾驶分析,安全辅助,2,细化前文请求的分析报告时间范围,[],"{'last_intent': '驾驶分析', 'params': {'duration': '月度'}}",,
CTX-11f40709,关闭车门检测,CTX,防盗警报,安全辅助,2,在已开启多重检测后关闭特定模块,[],"{'last_intent': '防盗警报', 'params': {'sensors': '全部'}}",,
CTX-1d6f58ea,发动机温度正常吗,CTX,故障预警,安全辅助,2,针对前文整体车况检测的细化追问,[],"{'last_intent': '故障预警', 'params': {'status': '部分异常'}}",,
CTX-e9435236,提高碰撞预警等级,CTX,安全模式切换,安全辅助,2,根据实时驾驶环境调整安全参数,[],"{'last_intent': '安全模式切换', 'params': {'scenario': '市区拥堵'}}",,
CTX-7c2d9e23,取消自动求救,CTX,紧急救援,安全辅助,2,在已启用自动救援功能后撤回设置,[],"{'last_intent': '紧急救援', 'params': {'auto_mode': True}}",,
CTX-f9ea0764,分析急加速次数,CTX,驾驶分析,安全辅助,2,细化前文综合驾驶评分的具体指标,[],"{'last_intent': '驾驶分析', 'params': {'type': '综合评分'}}",,
